f_value	f_se	f_tvalue	founder	variable_f	h_value	h_se	h_tvalue	hapgrp	variable_h	h_perc	allele	s_value	s_se	s_tvalue	fmaf	smaf	hmaf	f_smaf	s_pve	f_pve	h_pve	svalue_scaled	fvalue_scaled	hvalue_scaled	s_se_scaled	f_se_scaled	h_se_scaled	grouptype	chrom	pheno_env_id	ssnp	fsnp	hsnp	spos	fpos	hpos	fpos_end	fpos_end_snp	hpos_end	hpos_end_snp	phenotype	environment
3.89909405508494	5.32562010062648	0.732138977511045	B73_inra	B73_inra	3.95753040855494	5.32539276714758	0.743143385210759	1	HAPGRP_1	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0521472392638037	0.670769230769231	0.0521472392638037	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	0.157734156640426	0.160098143967101	-0.234273035619721	1.36586089624618	1.34563533754175	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
1.62778700030282	6.37935438941967	0.255164849126825	A632_usa	A632_usa	1.55986771223009	6.37565875127921	0.244659849763307	2	HAPGRP_2	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0337423312883436	0.670769230769231	0.0337423312883436	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	0.0658505812005657	0.0631029707371047	-0.234273035619721	3.91903509994422	4.08730734105916	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-15.3529920281571	5.39337068872717	-2.84664135180747	CO255_inra	CO255_inra	-18.2256890107685	3.41170812265915	-5.34210089360255	3	HAPGRP_3	42	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0460122699386503	0.670769230769231	0.110429447852761	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.621090749608961	-0.737302984921617	-0.234273035619721	-0.351291180170994	-0.187192271339831	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-21.2089147521621	5.81314947563598	-3.64843788054182	FV252_inra	FV252_inra	-21.0363914333155	5.80411797726506	-3.62439073701047	4	HAPGRP_4	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0398773006134969	0.670769230769231	0.0398773006134969	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.857986556474106	-0.851007289030276	-0.234273035619721	-0.274089907171859	-0.275908441600541	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
14.1033225080998	3.80061414851862	3.7108009276861	OH43_inra	OH43_inra	13.9837523262709	3.79467579088517	3.68509804180371	5	HAPGRP_5	100	1	10.6042882188536	2.64158136183152	5.9847277501636	0.0920245398773006	0.329230769230769	0.0920245398773006	0.3125	0.0407660862979864	0.193044462324111	0.181591491327647	0.428986435141647	0.570536552905647	0.565699454460808	0.249105013680691	0.26948360191975	0.271363200831026	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-7.60564338752712	5.89496778736849	-1.29019252723046	A654_inra	A654_inra	-7.6107272373101	5.89313946014727	-1.29145547781079	6	HAPGRP_6	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0398773006134969	0.670769230769231	0.0398773006134969	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.307679098911424	-0.307884761238795	-0.234273035619721	-0.775078121206149	-0.774320150544525	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-5.10461536681942	4.5688116032127	-1.11727420829302	FV2_inra	FV2_inra	-5.14270844294917	4.5679912841323	-1.12581397885177	7	HAPGRP_7	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0674846625766871	0.670769230769231	0.0674846625766871	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.206502379394764	-0.208043398706502	-0.234273035619721	-0.895035428704481	-0.8882462101065	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
0.689275715271241	4.24263600308628	0.162464023491487	C103_inra	C103_inra	0.498458130565508	3.35703881712757	0.148481491492556	8	HAPGRP_8	64	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0766871165644172	0.670769230769231	0.119631901840491	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	0.0278839961552728	0.0201646515150815	-0.234273035619721	6.1552088795363	6.73484614107701	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-20.4981816562993	4.57348945093021	-4.48195669329249	EP1_inra	EP1_inra	-18.2256890107685	3.41170812265915	-5.34210089360255	3	HAPGRP_3	58	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0644171779141104	0.670769230769231	0.110429447852761	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.829234522312179	-0.737302984921617	-0.234273035619721	-0.223116836781702	-0.187192271339831	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
0.0650923765461696	5.62066491116092	0.0115809032516626	D105_inra	D105_inra	0.498458130565508	3.35703881712757	0.148481491492556	8	HAPGRP_8	36	1	10.6042882188536	2.64158136183152	5.9847277501636	0.0429447852760736	0.329230769230769	0.119631901840491	0.3125	0.0407660862979864	0.193044462324111	0.181591491327647	0.428986435141647	0.00263325043540337	0.0201646515150815	0.249105013680691	86.3490505247449	6.73484614107701	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
6.15480370558482	6.24166936000023	0.986082945217815	W117_inra	W117_inra	6.19299379465774	6.24043984476741	0.992397002248254	9	HAPGRP_9	100	1	10.6042882188536	2.64158136183152	5.9847277501636	0.0368098159509202	0.329230769230769	0.0368098159509202	0.3125	0.0407660862979864	0.193044462324111	0.181591491327647	0.428986435141647	0.248986753864455	0.250531697742913	0.249105013680691	1.01411347275569	1.0076612461893	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
17.9122320614361	3.71054382854986	4.82738727504438	B96	B96	17.883759236151	3.70503506467513	4.82687988749685	10	HAPGRP_10	100	1	10.6042882188536	2.64158136183152	5.9847277501636	0.0950920245398773	0.329230769230769	0.0950920245398773	0.3125	0.0407660862979864	0.193044462324111	0.181591491327647	0.428986435141647	0.724622380953739	0.723470539777285	0.249105013680691	0.207151393295	0.207173168445794	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
4.52551873887451	3.49239206476658	1.2958220769457	DK63	DK63	0.412607320305699	2.74447258959929	0.150341206492407	11	HAPGRP_11	63	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.110429447852761	0.670769230769231	0.171779141104294	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	0.1830755738518	0.0166916383069061	-0.234273035619721	0.771710883609142	6.65153635075093	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
1.8054938497924	4.2017524392996	0.429700196733475	F492	F492	1.75663835502964	4.19725147162481	0.418521112424466	12	HAPGRP_12	100	1	10.6042882188536	2.64158136183152	5.9847277501636	0.0797546012269939	0.329230769230769	0.0797546012269939	0.3125	0.0407660862979864	0.193044462324111	0.181591491327647	0.428986435141647	0.0730395434665338	0.0710631407035371	0.249105013680691	2.32720396127781	2.3893657220948	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-6.81398319874914	4.71767498379088	-1.44435197892199	ND245	ND245	0.412607320305699	2.74447258959929	0.150341206492407	11	HAPGRP_11	37	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0613496932515337	0.670769230769231	0.171779141104294	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.275653235862584	0.0166916383069061	-0.234273035619721	-0.692352012939644	6.65153635075093	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
-3.82413840000059	4.68411577094188	-0.81640561143339	VA85	VA85	-3.795047009743	4.67926013216948	-0.811035698496948	13	HAPGRP_13	100	0	-5.2048570616145	1.21935766379117	-4.26852367945252	0.0613496932515337	0.670769230769231	0.0613496932515337	0.6875	0.0407660862979864	0.193044462324111	0.181591491327647	-0.210557562205266	-0.154701896614603	-0.153525031978112	-0.234273035619721	-1.22488134083776	-1.23299134902847	S_F_H	3	female_flowering_d6_ALL_qDTS3_2	AX-91383809	AX-90834914	AX-90834914	157563421	160426458	160426458	161238626	AX-91583440	161008498	AX-90597300	female_flowering_d6	ALL
13.2166642492837	3.68024116066621	3.59124950575011	B73_inra	B73_inra	13.3813090751418	2.9797576556186	4.49073737587691	1	HAPGRP_1	76	0	9.86278520772145	1.68295970723882	5.8603810687203	0.107692307692308	0.406153846153846	0.141975308641975	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.534667632918906	0.541328183391666	0.170637367821947	0.278454615419747	0.222680579223302	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
4.52419044974787	5.47069905027923	0.826985803490133	A632_usa	A632_usa	5.00266685645423	5.44511010919322	0.918744847419708	2	HAPGRP_2	100	0	9.86278520772145	1.68295970723882	5.8603810687203	0.0461538461538462	0.406153846153846	0.0462962962962963	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.183021839173383	0.20237814897713	0.170637367821947	1.20921060044767	1.0884414784023	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-3.93874595133921	3.54091957664233	-1.11235114666855	CO255_inra	CO255_inra	-6.0997115373381	2.44972759841182	-2.48995502246559	3	HAPGRP_3	52	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.104615384615385	0.593846153846154	0.191358024691358	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.159338236543732	-0.246758052383259	-0.369418171616616	-0.898996690923512	-0.401613680157878	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
10.5266476764451	4.36530141491956	2.41143661706098	FV252_inra	FV252_inra	10.2966233702401	4.34556044629676	2.36945809349282	4	HAPGRP_4	100	0	9.86278520772145	1.68295970723882	5.8603810687203	0.0646153846153846	0.406153846153846	0.0648148148148148	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.425845560542346	0.416540145121877	0.170637367821947	0.41469055952994	0.422037428197729	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
14.3902817111747	6.68676545665358	2.15205420385365	OH43_inra	OH43_inra	13.3813090751418	2.9797576556186	4.49073737587691	1	HAPGRP_1	24	0	9.86278520772145	1.68295970723882	5.8603810687203	0.0369230769230769	0.406153846153846	0.141975308641975	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.582145215648264	0.541328183391666	0.170637367821947	0.464672310859697	0.222680579223302	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-8.81778690955402	3.74374795694581	-2.35533668691406	A654_inra	A654_inra	-6.0997115373381	2.44972759841182	-2.48995502246559	3	HAPGRP_3	48	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0892307692307692	0.593846153846154	0.191358024691358	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.356715216910353	-0.246758052383259	-0.369418171616616	-0.424567750995375	-0.401613680157878	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-2.64844508549426	3.89815701307209	-0.679409545745067	FV2_inra	FV2_inra	-4.81582939967147	3.05232745422771	-1.57775647334338	5	HAPGRP_5	67	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0830769230769231	0.593846153846154	0.126543209876543	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.107140337234008	-0.194819816641946	-0.369418171616616	-1.47186627898105	-0.633811375136324	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-0.413543207257036	5.41676574638671	-0.0763450417867696	C103_inra	C103_inra	0.333775076273008	5.16667606004574	0.0646015102154582	6	HAPGRP_6	100	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0430769230769231	0.593846153846154	0.0462962962962963	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.0167294987270176	0.0135025545472178	-0.369418171616616	-13.0984275677389	15.4795142817066	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-15.9169268938333	5.27607761577982	-3.01681060305645	EP1_inra	EP1_inra	-17.1729277675067	5.10509689490188	-3.36387890789226	7	HAPGRP_7	100	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0461538461538462	0.593846153846154	0.0493827160493827	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.643904200421097	-0.694714526037669	-0.369418171616616	-0.331475896758936	-0.297275861403281	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-9.90944166056302	3.72367436112734	-2.66119985249273	D105_inra	D105_inra	-9.69708410559221	3.71364287742986	-2.6112053381674	8	HAPGRP_8	100	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0953846153846154	0.593846153846154	0.095679012345679	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.400877075808924	-0.392286352075072	-0.369418171616616	-0.375770350003329	-0.382964903365976	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-4.71389314729566	4.4842357256628	-1.05121439542497	W117_inra	W117_inra	-4.95115047055133	4.46765451489368	-1.10822142895021	9	HAPGRP_9	100	0	9.86278520772145	1.68295970723882	5.8603810687203	0.0646153846153846	0.406153846153846	0.0648148148148148	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	-0.19069608210966	-0.200294102383547	0.170637367821947	-0.951280732410192	-0.902346745764766	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
18.3342885018508	6.0819566123181	3.01453786512016	B96	B96	18.3722680316301	6.06233651792667	3.03055892349464	10	HAPGRP_10	100	0	9.86278520772145	1.68295970723882	5.8603810687203	0.04	0.406153846153846	0.0401234567901235	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.741696274464122	0.743232700365805	0.170637367821947	0.331725804996695	0.329972135584437	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-14.0264251551655	4.81207556499444	-2.91483892256412	DK63	DK63	-13.8567975281756	4.78602687261985	-2.89526112096201	11	HAPGRP_11	100	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0584615384615385	0.593846153846154	0.058641975308642	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.567425743332548	-0.560563618359884	-0.369418171616616	-0.343072130764716	-0.345391989952096	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
10.5015045616208	6.60688510269416	1.58947891455513	F492	F492	10.6511716118485	6.74574506141541	1.57894665672611	12	HAPGRP_12	100	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0338461538461538	0.593846153846154	0.0308641975308642	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	0.424828419648563	0.430883058395671	-0.369418171616616	0.629137002600555	0.633333618802213	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
-10.1458135849166	5.43143314597538	-1.86798093840749	ND245	ND245	-4.81582939967147	3.05232745422771	-1.57775647334338	5	HAPGRP_5	33	1	-6.74553185198891	2.49192204334339	-6.6648622111096	0.0430769230769231	0.593846153846154	0.126543209876543	0.5625	0.018016039978077	0.185390509955459	0.182353021631248	-0.272884101468905	-0.410439278108909	-0.194819816641946	-0.369418171616616	-0.535337368513264	-0.633811375136324	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
17.9002073473351	5.54343991573497	3.2290793477396	VA85	VA85	18.2253414280737	5.52938367612204	3.29608912956747	13	HAPGRP_13	100	0	9.86278520772145	1.68295970723882	5.8603810687203	0.0430769230769231	0.406153846153846	0.0432098765432099	0.4375	0.018016039978077	0.185390509955459	0.182353021631248	0.39898963320384	0.724135932535016	0.737288923792938	0.170637367821947	0.309685793475473	0.303389854063571	S_F_H	8	female_flowering_d6_ALL_qDTS8	AX-91100991	PZA01038.1	AX-91101099	128360284	128420026	128743539	131825545	AX-91386610	129318607	PZE-108072501	female_flowering_d6	ALL
6.66133329707099	4.80967162919804	1.38498712815072	B73_inra	B73_inra	6.29909870812188	5.10349217446864	1.23427223806368	1	HAPGRP_1	100	1	10.7655507264928	2.8033865434887	5.0734282307362	0.0584615384615385	0.243076923076923	0.0523076923076923	0.25	0.0350050259303554	0.133190878491546	0.122901274515436	0.435510157134712	0.269477928685512	0.254824071510826	0.260403449364637	0.722028371003875	0.810194031074373	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
-18.7905174710922	5.37862116721431	-3.49355659878611	A632_usa	A632_usa	-13.1465635259766	5.18607219987452	-2.53497502913567	2	HAPGRP_2	100	0	-3.45722970490877	0.943014073630111	-3.66614857782582	0.0430769230769231	0.756923076923077	0.0461538461538462	0.75	0.0350050259303554	0.133190878491546	0.122901274515436	-0.13985895290339	-0.76015258525877	-0.531831774559368	-0.272765813706612	-0.286241247772389	-0.394481203367499	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
-10.8100643413208	3.84902030469867	-2.80852359446491	CO255_inra	CO255_inra	-8.40486923984403	3.75515626188536	-2.23822090312273	3	HAPGRP_3	100	0	-3.45722970490877	0.943014073630111	-3.66614857782582	0.0830769230769231	0.756923076923077	0.0892307692307692	0.75	0.0350050259303554	0.133190878491546	0.122901274515436	-0.13985895290339	-0.437310913257728	-0.34001102371227	-0.272765813706612	-0.35605896349627	-0.446783424551534	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
-6.09929661782875	4.51014396810161	-1.35235075885971	FV252_inra	FV252_inra	-6.76954131954836	4.61727540429359	-1.46613332036754	4	HAPGRP_4	100	0	-3.45722970490877	0.943014073630111	-3.66614857782582	0.0646153846153846	0.756923076923077	0.0615384615384615	0.75	0.0350050259303554	0.133190878491546	0.122901274515436	-0.13985895290339	-0.246741267207534	-0.273855381736416	-0.272765813706612	-0.73945312889327	-0.682066211924922	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
-0.0698943512888925	4.63739368665218	-0.0150719037484503	OH43_inra	OH43_inra	-0.260313188510546	4.60402332735076	-0.0565403713235169	5	HAPGRP_5	100	0	-3.45722970490877	0.943014073630111	-3.66614857782582	0.0615384615384615	0.756923076923077	0.0615384615384615	0.75	0.0350050259303554	0.133190878491546	0.122901274515436	-0.13985895290339	-0.00282750977502208	-0.0105307234634525	-0.272765813706612	-66.3486190391061	-17.6864774070571	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
-1.99812289225152	3.70445968197574	-0.539383085196878	A654_inra	A654_inra	-0.847523781381366	2.94636836033827	-0.28765031310751	6	HAPGRP_6	80	0	-3.45722970490877	0.943014073630111	-3.66614857782582	0.110769230769231	0.756923076923077	0.144615384615385	0.75	0.0350050259303554	0.133190878491546	0.122901274515436	-0.13985895290339	-0.0808321689142625	-0.0342857717716641	-0.272765813706612	-1.85396989161237	-3.47644328697896	F_and_H	9	female_flowering_d6_ALL_qDTS9	AX-91146111	AX-91146185	AX-91146091	118865811	119413544	118776019	120670613	AX-91146545	118809232	AX-91146097	female_flowering_d6	ALL
